gare de depart,gare d'arrivee,date de voyage,heure de depart,heure d'arrivee,prix,correspondance 1,correspondance 2,correspondance 3,correspondance 4
SETTAT,AGADIR (SUPRAT.),01/08/2024,14h30,20h15,248 DH,correspondance 1 : 16h14 à Gare MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,AGADIR (SUPRAT.),01/08/2024,16h30,22h15,248 DH,correspondance 1 : 18h14 à Gare MARRAKECH - correspondance 31 Min - départ 18h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,AGADIR (SUPRAT.),01/08/2024,18h30,00h28,248 DH,correspondance 1 : 20h14 à Gare MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,AGADIR (SUPRAT.),01/08/2024,20h30,02h30,248 DH,correspondance 1 : 22h14 à Gare MARRAKECH - correspondance 31 Min - départ 22h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,BENGUERIR,01/08/2024,,,,,,,
SETTAT,CASA PORT,01/08/2024,06h15,07h26,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,08h15,09h30,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,10h15,11h28,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,12h15,13h28,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,14h15,15h22,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,16h10,17h25,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,18h15,19h30,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA PORT,01/08/2024,20h15,21h30,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,CASA VOYAGEURS,01/08/2024,,,,,,,
SETTAT,EL JADIDA,01/08/2024,07h39,10h10,85 DH,correspondance 1 : 08h20 à Gare Casa Oasis - correspondance 34 Min - départ 08h54,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,09h39,12h05,85 DH,correspondance 1 : 10h20 à Gare Casa Oasis - correspondance 34 Min - départ 10h54,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,11h39,14h05,85 DH,correspondance 1 : 12h20 à Gare Casa Oasis - correspondance 34 Min - départ 12h54,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,13h39,16h08,85 DH,correspondance 1 : 14h20 à Gare Casa Oasis - correspondance 34 Min - départ 14h54,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,15h39,18h07,85 DH,correspondance 1 : 16h20 à Gare Casa Oasis - correspondance 31 Min - départ 16h51,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,16h39,19h05,85 DH,correspondance 1 : 17h20 à Gare Casa Oasis - correspondance 34 Min - départ 17h54,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,17h39,20h10,85 DH,correspondance 1 : 18h20 à Gare Casa Oasis - correspondance 34 Min - départ 18h54,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,EL JADIDA,01/08/2024,18h39,21h00,85 DH,correspondance 1 : 19h20 à Gare Casa Oasis - correspondance 38 Min - départ 19h58,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,ESSAOUIRA SUPRATOURS,01/08/2024,11h30,17h45,213 DH,correspondance 1 : 13h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,ESSAOUIRA SUPRATOURS,01/08/2024,12h30,17h45,213 DH,correspondance 1 : 14h14 à Gare MARRAKECH - correspondance 31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,ESSAOUIRA SUPRATOURS,01/08/2024,13h30,19h45,213 DH,correspondance 1 : 15h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,ESSAOUIRA SUPRATOURS,01/08/2024,14h30,19h45,213 DH,correspondance 1 : 16h14 à Gare MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,ESSAOUIRA SUPRATOURS,01/08/2024,16h30,22h00,213 DH,correspondance 1 : 18h14 à Gare MARRAKECH - correspondance 46 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,FES,01/08/2024,,,,,,,
SETTAT,GUELMIMA,01/08/2024,,,,,,,
SETTAT,KENITRA,01/08/2024,,,,,,,
SETTAT,KHOURIBGA,01/08/2024,,,,,,,
SETTAT,LAAYOUNE SUPRATOURS,01/08/2024,,,,,,,
SETTAT,MARRAKECH,01/08/2024,07h12,09h01,104 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,09h30,11h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,10h30,12h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,11h30,13h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,12h30,14h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,13h30,15h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,14h30,16h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,15h30,17h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,16h30,18h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,17h30,19h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,18h30,20h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,19h30,21h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,20h30,22h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,21h30,23h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARRAKECH,01/08/2024,22h30,00h14,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,06h39,12h00,370 DH,correspondance 1 : 07h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 08h00,correspondance 2 : 10h10 à Gare TANGER VILLE - correspondance 20 Min - départ 10h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,07h39,13h00,370 DH,correspondance 1 : 08h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 09h00,correspondance 2 : 11h10 à Gare TANGER VILLE - correspondance 20 Min - départ 11h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,08h15,14h00,365 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 45 Min - départ 10h00,correspondance 2 : 12h10 à Gare TANGER VILLE - correspondance 20 Min - départ 12h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,08h39,14h00,370 DH,correspondance 1 : 09h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 10h00,correspondance 2 : 12h10 à Gare TANGER VILLE - correspondance 20 Min - départ 12h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,10h15,16h00,365 DH,correspondance 1 : 11h13 à Gare CASA VOYAGEURS - correspondance 47 Min - départ 12h00,correspondance 2 : 14h10 à Gare TANGER VILLE - correspondance 20 Min - départ 14h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,10h39,16h00,370 DH,correspondance 1 : 11h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 12h00,correspondance 2 : 14h10 à Gare TANGER VILLE - correspondance 20 Min - départ 14h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,12h15,19h00,340 DH,correspondance 1 : 13h28 à Gare CASA PORT - correspondance 42 Min - départ 14h10,correspondance 2 : 15h10 à Gare RABAT AGDAL - correspondance 40 Min - départ 15h50,correspondance 3 : 17h10 à Gare TANGER VILLE - correspondance 20 Min - départ 17h30,pas de correspondance
SETTAT,MARTIL,01/08/2024,12h39,18h00,370 DH,correspondance 1 : 13h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 14h00,correspondance 2 : 16h10 à Gare TANGER VILLE - correspondance 20 Min - départ 16h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,13h39,19h00,370 DH,correspondance 1 : 14h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 15h00,correspondance 2 : 17h10 à Gare TANGER VILLE - correspondance 20 Min - départ 17h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,15h39,21h00,370 DH,correspondance 1 : 16h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 17h00,correspondance 2 : 19h10 à Gare TANGER VILLE - correspondance 20 Min - départ 19h30,pas de correspondance,pas de correspondance
SETTAT,MARTIL,01/08/2024,17h39,23h00,370 DH,correspondance 1 : 18h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 19h00,correspondance 2 : 21h10 à Gare TANGER VILLE - correspondance 20 Min - départ 21h30,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,06h39,10h37,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,07h39,11h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,08h15,12h37,170 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 15 Min - départ 09h30,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,08h39,12h37,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,09h39,13h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,10h39,14h37,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,11h39,15h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,12h39,16h37,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,13h39,17h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,14h39,18h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,15h39,19h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,16h39,20h37,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,17h39,21h40,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,18h39,22h37,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MEKNES,01/08/2024,19h39,23h34,176 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MIDELT (SUPRAT.),01/08/2024,,,,,,,
SETTAT,MOHAMMEDIA,01/08/2024,06h15,08h30,55 DH,correspondance 1 : 07h26 à Gare CASA PORT - correspondance 44 Min - départ 08h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,06h39,07h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,07h39,08h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,08h15,09h48,55 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 15 Min - départ 09h30,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,08h39,09h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,09h39,10h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,10h15,12h30,55 DH,correspondance 1 : 11h28 à Gare CASA PORT - correspondance 42 Min - départ 12h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,10h39,11h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,11h39,12h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,12h15,14h30,55 DH,correspondance 1 : 13h28 à Gare CASA PORT - correspondance 42 Min - départ 14h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,12h39,13h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,13h39,14h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,14h15,15h55,55 DH,correspondance 1 : 15h22 à Gare CASA PORT - correspondance 13 Min - départ 15h35,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,14h39,15h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,15h39,16h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,16h10,18h30,55 DH,correspondance 1 : 17h25 à Gare CASA PORT - correspondance 45 Min - départ 18h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,16h39,17h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,17h39,18h48,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,MOHAMMEDIA,01/08/2024,18h15,20h30,55 DH,correspondance 1 : 19h30 à Gare CASA PORT - correspondance 40 Min - départ 20h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,08h15,13h00,191 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 15 Min - départ 09h30,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,08h39,13h00,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,10h39,14h58,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,12h39,17h00,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,13h39,18h03,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,14h39,19h01,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,16h39,21h01,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,OUJDA,01/08/2024,18h39,22h58,191 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,06h39,11h29,365 DH,correspondance 1 : 07h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 08h00,correspondance 2 : 10h10 à Gare TANGER VILLE - correspondance 20 Min - départ 10h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,07h39,12h09,365 DH,correspondance 1 : 08h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 09h00,correspondance 2 : 11h10 à Gare TANGER VILLE - correspondance 20 Min - départ 11h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,08h15,13h29,360 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 45 Min - départ 10h00,correspondance 2 : 12h10 à Gare TANGER VILLE - correspondance 20 Min - départ 12h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,08h39,13h29,365 DH,correspondance 1 : 09h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 10h00,correspondance 2 : 12h10 à Gare TANGER VILLE - correspondance 20 Min - départ 12h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,10h15,15h29,360 DH,correspondance 1 : 11h13 à Gare CASA VOYAGEURS - correspondance 47 Min - départ 12h00,correspondance 2 : 14h10 à Gare TANGER VILLE - correspondance 20 Min - départ 14h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,10h39,15h29,365 DH,correspondance 1 : 11h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 12h00,correspondance 2 : 14h10 à Gare TANGER VILLE - correspondance 20 Min - départ 14h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,12h15,18h29,335 DH,correspondance 1 : 13h28 à Gare CASA PORT - correspondance 42 Min - départ 14h10,correspondance 2 : 15h10 à Gare RABAT AGDAL - correspondance 40 Min - départ 15h50,correspondance 3 : 17h10 à Gare TANGER VILLE - correspondance 20 Min - départ 17h30,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,12h39,17h29,365 DH,correspondance 1 : 13h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 14h00,correspondance 2 : 16h10 à Gare TANGER VILLE - correspondance 20 Min - départ 16h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,13h39,18h29,365 DH,correspondance 1 : 14h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 15h00,correspondance 2 : 17h10 à Gare TANGER VILLE - correspondance 20 Min - départ 17h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,15h39,20h09,365 DH,correspondance 1 : 16h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 17h00,correspondance 2 : 19h10 à Gare TANGER VILLE - correspondance 20 Min - départ 19h30,pas de correspondance,pas de correspondance
SETTAT,TETOUAN SUPRATOURS,01/08/2024,17h39,22h29,365 DH,correspondance 1 : 18h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 19h00,correspondance 2 : 21h10 à Gare TANGER VILLE - correspondance 20 Min - départ 21h30,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,06h15,08h45,95 DH,correspondance 1 : 07h13 à Gare CASA VOYAGEURS - correspondance 47 Min - départ 08h00,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,06h39,08h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,07h39,09h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,08h15,10h19,75 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 15 Min - départ 09h30,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,08h39,10h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,09h39,11h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,10h15,12h45,95 DH,correspondance 1 : 11h13 à Gare CASA VOYAGEURS - correspondance 47 Min - départ 12h00,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,10h39,12h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,11h39,13h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,12h15,14h45,95 DH,correspondance 1 : 13h13 à Gare CASA VOYAGEURS - correspondance 47 Min - départ 14h00,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,12h39,14h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,13h39,15h19,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT AGDAL,01/08/2024,14h15,16h29,75 DH,correspondance 1 : 15h22 à Gare CASA PORT - correspondance 13 Min - départ 15h35,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,06h15,09h15,75 DH,correspondance 1 : 07h26 à Gare CASA PORT - correspondance 44 Min - départ 08h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,06h39,08h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,07h39,09h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,08h15,10h24,75 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 15 Min - départ 09h30,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,08h39,10h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,09h39,11h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,10h15,13h15,75 DH,correspondance 1 : 11h28 à Gare CASA PORT - correspondance 42 Min - départ 12h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,10h39,12h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,11h39,13h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,12h15,15h15,75 DH,correspondance 1 : 13h28 à Gare CASA PORT - correspondance 42 Min - départ 14h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,12h39,14h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,13h39,15h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,14h15,16h34,75 DH,correspondance 1 : 15h22 à Gare CASA PORT - correspondance 13 Min - départ 15h35,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,14h39,16h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,15h39,17h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,16h10,19h15,75 DH,correspondance 1 : 17h25 à Gare CASA PORT - correspondance 45 Min - départ 18h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,16h39,18h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,17h39,19h24,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,RABAT VILLE,01/08/2024,18h15,21h15,75 DH,correspondance 1 : 19h30 à Gare CASA PORT - correspondance 40 Min - départ 20h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SAFI,01/08/2024,,,,,,,
SETTAT,SALE,01/08/2024,06h15,09h26,80 DH,correspondance 1 : 07h26 à Gare CASA PORT - correspondance 44 Min - départ 08h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,07h39,09h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,08h15,10h36,80 DH,correspondance 1 : 09h15 à Gare CASA VOYAGEURS - correspondance 15 Min - départ 09h30,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,08h39,10h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,09h39,11h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,10h15,13h26,80 DH,correspondance 1 : 11h28 à Gare CASA PORT - correspondance 42 Min - départ 12h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,10h39,12h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,11h39,13h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,12h15,15h26,80 DH,correspondance 1 : 13h28 à Gare CASA PORT - correspondance 42 Min - départ 14h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,12h39,14h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,13h39,15h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,14h15,16h45,80 DH,correspondance 1 : 15h22 à Gare CASA PORT - correspondance 13 Min - départ 15h35,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,14h39,16h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,15h39,17h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,16h10,19h26,80 DH,correspondance 1 : 17h25 à Gare CASA PORT - correspondance 45 Min - départ 18h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,16h39,18h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,17h39,19h36,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,SALE,01/08/2024,18h15,21h26,80 DH,correspondance 1 : 19h30 à Gare CASA PORT - correspondance 40 Min - départ 20h10,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,TANGER,01/08/2024,06h15,10h10,305 DH,correspondance 1 : 07h13 à Gare CASA VOYAGEURS - correspondance 47 Min - départ 08h00,pas de correspondance,pas de correspondance,pas de correspondance
